学校,专业,备注,年份,科目,平均分,最低分,位次
湖南中医药大学,中医学,（地方专项）（卓越3班、5+3一体化）（5年制）（办学地点含浦校区）,2020,理科,-,542,-
湖南中医药大学,中医学,（地方专项）（卓越1班、5+3一体化）（5年制）（办学地点含浦校区）,2020,理科,-,542,-
湖南中医药大学,中医学,（地方专项）（5年制）（办学地点含浦校区）,2020,理科,-,542,-
湖南中医药大学,食品科学与工程,（地方专项）（办学地点含浦校区）,2020,理科,-,542,-
湖南中医药大学,中医学,（卓越1班、5+3一体化）（5年制）（办学地点含浦校区）,2020,文科,-,594,5180
湖南中医药大学,中医学,（卓越3班、5+3一体化）（5年制）（办学地点含浦校区）,2020,文科,-,590,5967
湖南中医药大学,中医学,（卓越2班、5+3一体化）（5年制）（办学地点含浦校区）,2020,文科,-,588,6464
湖南中医药大学,中医学,（5年制）,2020,文科,-,577,9323
湖南中医药大学,应用心理学,（办学地点含浦校区）,2020,文科,-,574,10198
湖南中医药大学,中西医临床医学,（5年制）（办学地点含浦校区）,2020,文科,-,571,11159
湖南中医药大学,针灸推拿学,（地方专项）（5年制）（办学地点含浦校区）,2020,文科,-,570,-
湖南中医药大学,中医学,（地方专项）（卓越2班、5+3一体化）（5年制）（办学地点含浦校区）,2020,文科,-,569,-
湖南中医药大学,护理学,（办学地点含浦校区）,2020,文科,-,568,12217
湖南中医药大学,针灸推拿学,（5年制）（办学地点含浦校区）,2020,文科,-,568,12217
湖南中医药大学,公共事业管理,（办学地点含浦校区）,2020,文科,-,568,12217
湖南中医药大学,市场营销,（办学地点含浦校区）,2020,文科,-,568,12217
湖南中医药大学,英语,（办学地点含浦校区；只招收英语语种考生）,2020,文科,-,568,12217
湖南中医药大学,中医养生学,（地方专项）（5年制）（办学地点含浦校区）,2020,文科,-,567,-
湖南中医药大学,中医学,（地方专项）（5年制）（办学地点含浦校区）,2020,文科,-,567,-
湖南中医药大学,应用心理学,（地方专项）（收费4500元/年；办学地点含浦校区）,2020,文科,-,567,-
湖南中医药大学,护理学,（地方专项）（办学地点含浦校区）,2020,文科,-,566,-
湖南中医药大学,中西医临床医学,（地方专项）（5年制）（办学地点含浦校区）,2020,文科,-,566,-
湖南中医药大学,中医康复学,（地方专项）（5年制）（办学地点含浦校区）,2020,文科,-,566,-
湖南中医药大学,中医学,（地方专项）（卓越3班、5+3一体化）（5年制）（办学地点含浦校区）,2020,文科,-,566,-
湖南中医药大学,中医学,（地方专项）（卓越1班、5+3一体化）（5年制）（办学地点含浦校区）,2020,文科,-,566,-
湖南理工学院,汉语言文学,（师范） 选科要求：首选物理，再选不限,2023,物理类,-,530,56139
湖南理工学院,电气工程及其自动化,选科要求：首选物理，再选不限,2023,物理类,-,522,62443
湖南理工学院,汉语言文学,选科要求：首选物理，再选不限,2023,物理类,-,520,64177
湖南理工学院,计算机科学与技术,选科要求：首选物理，再选不限,2023,物理类,-,519,65045
湖南理工学院,电子信息工程,选科要求：首选物理，再选不限,2023,物理类,-,513,70100
湖南理工学院,软件工程,选科要求：首选物理，再选不限,2023,物理类,-,512,70992
湖南理工学院,自动化,选科要求：首选物理，再选不限,2023,物理类,-,508,74489
湖南理工学院,机械设计制造及其自动化,选科要求：首选物理，再选不限,2023,物理类,-,508,74489
湖南理工学院,人工智能,选科要求：首选物理，再选不限,2023,物理类,-,506,76236
湖南理工学院,通信工程,选科要求：首选物理，再选不限,2023,物理类,-,506,76236
湖南理工学院,新能源科学与工程,选科要求：首选物理，再选不限,2023,物理类,-,505,77084
湖南理工学院,材料成型及控制工程,选科要求：首选物理，再选不限,2023,物理类,-,505,77084
湖南理工学院,机器人工程,选科要求：首选物理，再选不限,2023,物理类,-,504,77964
湖南理工学院,机械电子工程,选科要求：首选物理，再选不限,2023,物理类,-,504,77964
湖南理工学院,信息与计算科学,选科要求：首选物理，再选不限,2023,物理类,-,503,78846
湖南理工学院,秘书学,选科要求：首选物理，再选不限,2023,物理类,-,502,79785
湖南理工学院,微电子科学与工程,选科要求：首选物理，再选不限,2023,物理类,-,501,80698
湖南理工学院,电子科学与技术,选科要求：首选物理，再选不限,2023,物理类,-,501,80698
湖南理工学院,法学,选科要求：首选物理，再选不限,2023,物理类,-,501,80698
湖南理工学院,光电信息科学与工程,选科要求：首选物理，再选不限,2023,物理类,-,498,83395
湖南理工学院,数学与应用数学,（师范） 选科要求：首选物理，再选不限,2023,物理类,-,496,85216
湖南理工学院,新闻学,选科要求：首选物理，再选不限,2023,物理类,-,496,85216
湖南理工学院,物理学,（师范） 选科要求：首选物理，再选不限,2023,物理类,-,495,86202
湖南理工学院,网络与新媒体,选科要求：首选物理，再选不限,2023,物理类,-,495,86202
湖南理工学院,英语,（师范） 选科要求：首选物理，再选不限,2023,物理类,-,494,87118
湖南理工学院,广告学,选科要求：首选物理，再选不限,2023,物理类,-,494,87118
湖南理工学院,知识产权,选科要求：首选物理，再选不限,2023,物理类,-,494,87118
湖南理工学院,生物工程,选科要求：首选物理，再选生物,2023,物理类,-,493,88031
湖南理工学院,水利水电工程,选科要求：首选物理，再选不限,2023,物理类,-,493,88031
湖南理工学院,会计学,选科要求：首选物理，再选不限,2023,物理类,-,492,88955
湖南理工学院,药学,选科要求：首选物理，再选化学/生物(2选1),2023,物理类,-,489,91819
湖南理工学院,人力资源管理,选科要求：首选物理，再选不限,2023,物理类,-,487,93746
湖南理工学院,金融工程,选科要求：首选物理，再选不限,2023,物理类,-,487,93746
湖南理工学院,大数据管理与应用,选科要求：首选物理，再选不限,2023,物理类,-,486,94723
湖南理工学院,制药工程,选科要求：首选物理，再选化学,2023,物理类,-,485,95706
湖南理工学院,国际经济与贸易,选科要求：首选物理，再选不限,2023,物理类,-,485,95706
湖南理工学院,英语,选科要求：首选物理，再选不限,2023,物理类,-,485,95706
湖南理工学院,建筑学,选科要求：首选物理，再选不限,2023,物理类,-,484,96708
湖南理工学院,化妆品技术与工程,选科要求：首选物理，再选化学,2023,物理类,-,483,97680
湖南理工学院,应用化学,选科要求：首选物理，再选化学,2023,物理类,-,482,98655
湖南理工学院,历史建筑保护工程,选科要求：首选物理，再选不限,2023,物理类,-,482,96708
湖南理工学院,土木工程,选科要求：首选物理，再选不限,2023,物理类,-,482,98655
湖南理工学院,化学,（师范） 选科要求：首选物理，再选化学,2023,物理类,-,480,100659
湖南理工学院,化学工程与工艺,选科要求：首选物理，再选化学,2023,物理类,-,478,102695
湖南理工学院,朝鲜语,选科要求：首选物理，再选不限,2023,物理类,-,470,110696
湖南理工学院,应用化学,（中外合作办学） 选科要求：首选物理，再选化学,2023,物理类,-,420,164085
湖南理工学院,法学,选科要求：首选历史，再选不限,2023,历史类,-,518,14630
湖南理工学院,汉语言文学,（师范） 选科要求：首选历史，再选不限,2023,历史类,-,511,16671
湖南理工学院,汉语言文学,选科要求：首选历史，再选不限,2023,历史类,-,510,16954
湖南理工学院,秘书学,选科要求：首选历史，再选不限,2023,历史类,-,509,17282
湖南理工学院,会计学,选科要求：首选历史，再选不限,2023,历史类,-,491,23716
湖南理工学院,金融工程,选科要求：首选历史，再选不限,2023,历史类,-,491,23716
湖南理工学院,网络与新媒体,选科要求：首选历史，再选不限,2023,历史类,-,489,24533
湖南理工学院,新闻学,选科要求：首选历史，再选不限,2023,历史类,-,489,24533
湖南理工学院,国际经济与贸易,选科要求：首选历史，再选不限,2023,历史类,-,486,25768
湖南理工学院,广告学,选科要求：首选历史，再选不限,2023,历史类,-,485,26158
湖南理工学院,英语,（师范） 选科要求：首选历史，再选不限,2023,历史类,-,482,27534
湖南理工学院,朝鲜语,选科要求：首选历史，再选不限,2023,历史类,-,462,37506
湖南理工学院,英语,选科要求：首选历史，再选不限,2023,历史类,-,435,53073
湖南理工学院,汉语言文学,（师范） 选科要求：首选物理，再选不限,2022,物理类,-,527,48022
湖南理工学院,物理学,（师范） 选科要求：首选物理，再选不限,2022,物理类,-,519,54414
湖南理工学院,汉语言文学,选科要求：首选物理，再选不限,2022,物理类,-,513,59621
湖南理工学院,电子信息工程,（地方专项计划） 选科要求：首选物理，再选不限,2022,物理类,-,512,60558
湖南理工学院,秘书学,选科要求：首选物理，再选不限,2022,物理类,-,512,60558
湖南理工学院,计算机科学与技术,选科要求：首选物理，再选不限,2022,物理类,-,511,61459
湖南理工学院,信息与计算科学,（地方专项计划） 选科要求：首选物理，再选不限,2022,物理类,-,510,62327
湖南理工学院,机械设计制造及其自动化,（地方专项计划） 选科要求：首选物理，再选不限,2022,物理类,-,509,63199
湖南理工学院,电气工程及其自动化,选科要求：首选物理，再选不限,2022,物理类,-,508,64111
湖南理工学院,软件工程,选科要求：首选物理，再选不限,2022,物理类,-,507,65011
湖南理工学院,广告学,选科要求：首选物理，再选不限,2022,物理类,-,507,65011
湖南理工学院,新闻学,选科要求：首选物理，再选不限,2022,物理类,-,505,66834
湖南理工学院,英语,（师范） 选科要求：首选物理，再选不限,2022,物理类,-,504,67778
湖南理工学院,微电子科学与工程,（地方专项计划） 选科要求：首选物理，再选不限,2022,物理类,-,503,69704
湖南理工学院,朝鲜语,选科要求：首选物理，再选不限,2022,物理类,-,503,68704
湖南理工学院,电子信息工程,选科要求：首选物理，再选不限,2022,物理类,-,502,69596
湖南理工学院,土木工程,（地方专项计划） 选科要求：首选物理，再选不限,2022,物理类,-,501,70544
湖南理工学院,信息与计算科学,选科要求：首选物理，再选不限,2022,物理类,-,501,70544
湖南理工学院,网络与新媒体,选科要求：首选物理，再选不限,2022,物理类,-,499,72474
